week_number,emailer_for_promotion,homepage_featured,num_orders,op_area,Meat,Other,Seafood,Vegetarian,beverage,dessert,main,side,starter,city_id,meal_id,base_price_normed,checkout_price_normed,price_diff,month_num,quarter_num,year_num,num_orders_last_year,num_orders_last_week,num_orders_rolling_4_weeks,num_orders_rolling_16_weeks,num_orders_last_year_rolling_4_weeks,num_orders_last_year_rolling_16_weeks
145,0,1,80,4.4,1,0,0,0,0,0,1,0,0,16,24,-0.5734203872623547,-1.06864152547549,0.4952211382131353,10,4,3,95.0,55.0,476.25,524.1875,101.25,137.6875
145,0,1,40,4.4,1,0,0,0,0,0,1,0,0,16,29,-0.21120007503407182,-0.21120007503407182,0.0,10,4,3,41.0,14.0,409.0,520.0625,114.5,131.8125
145,0,0,150,4.4,1,0,0,0,0,0,1,0,0,16,28,-0.2049763583291185,-0.21742379173902512,0.012447433409906616,10,4,3,148.0,175.0,317.5,525.125,141.75,131.875
145,0,0,69,4.4,0,1,0,0,0,0,0,0,1,16,13,0.6402043702035418,0.6339806534985885,0.006223716704953364,10,4,3,42.0,28.0,405.5,541.9375,267.5,529.25
145,0,0,15,4.4,1,0,0,0,0,0,1,0,0,16,17,0.8092405159100736,0.796793082500167,0.012447433409906616,10,4,3,68.0,54.0,499.75,561.375,321.0,333.5625
145,0,0,28,4.4,0,1,0,0,0,1,0,0,0,16,15,0.796793082500167,0.8092405159100736,-0.012447433409906616,10,4,3,42.0,68.0,510.0,566.5,58.0,48.375
145,0,0,392,4.4,1,0,0,0,0,0,1,0,0,16,41,-0.2053497813314157,-0.6943472028395976,0.48899742150818193,10,4,3,312.0,231.0,577.75,584.1875,107.75,118.125
145,0,0,406,4.4,0,1,0,0,0,1,0,0,0,16,39,-0.2536458229618534,-0.6881234861346444,0.43447766317279096,10,4,3,202.0,431.0,571.0,604.5,654.75,602.5
145,0,0,26,4.4,1,0,0,0,0,0,1,0,0,16,40,-0.39231023114821345,-0.39853394785316676,0.006223716704953308,10,4,3,162.0,69.0,574.25,621.375,465.5,588.1875
145,0,0,527,3.9,0,0,0,1,0,0,1,0,0,24,50,-1.3644547804619211,-1.3582310637569677,-0.006223716704953475,10,4,3,770.0,609.0,618.25,552.3125,127.75,118.875
145,0,0,285,3.9,1,0,0,0,0,0,1,0,0,24,48,-1.3461570533493583,-1.3523807700543116,0.006223716704953253,10,4,3,485.0,351.0,577.5,535.375,674.75,631.25
145,0,0,177,3.9,1,0,0,0,0,0,1,0,0,24,37,-1.3642680689607725,-1.3642680689607725,0.0,10,4,3,175.0,242.0,614.75,538.8125,147.75,122.1875
145,0,0,14,3.9,0,0,0,1,0,0,0,0,1,24,8,-0.38608651444326014,-0.7003842080434024,0.31429769360014226,10,4,3,53.0,27.0,675.75,556.5,391.25,377.0625
145,0,0,27,3.9,0,0,1,0,0,0,1,0,0,24,23,-1.2497516815896317,-1.2497516815896317,0.0,10,4,3,26.0,94.0,675.5,553.1875,381.5,377.9375
145,0,0,80,3.9,1,0,0,0,0,0,0,0,1,24,18,-1.255415263791139,-1.2616389804960924,0.006223716704953253,10,4,3,80.0,54.0,679.25,538.0,54.0,0.0
145,1,0,244,3.9,1,0,0,0,0,0,1,0,0,24,38,-1.2252302377721156,-1.2191932325683108,-0.0060370052038047906,10,4,3,176.0,135.0,706.5,574.4375,482.5,626.875
145,1,1,379,3.9,0,0,0,1,0,0,0,0,1,24,42,-1.0803421128808024,-1.2497516815896317,0.16940956870882928,10,4,3,366.0,298.0,689.75,609.875,145.0,133.0625
145,0,0,460,3.9,0,0,0,1,0,0,0,0,1,24,46,-0.7784918526905665,-0.96601243701081,0.18752058432024343,10,4,3,323.0,323.0,720.0,630.9375,789.75,638.75
145,0,0,123,3.9,0,0,0,1,0,0,0,0,1,24,31,0.011982406005554164,0.011982406005554164,0.0,10,4,3,82.0,53.0,749.75,646.0625,756.25,623.5625
145,0,0,53,3.9,1,0,0,0,0,0,1,0,0,24,32,0.09065018515616398,0.08442646845121067,0.006223716704953308,10,4,3,13.0,107.0,698.75,647.75,668.5,635.375
145,0,0,40,3.9,0,0,1,0,0,0,1,0,0,24,34,-0.06649866164390723,-0.06027494493895391,-0.006223716704953322,10,4,3,96.0,41.0,705.0,661.1875,0.0,0.0
145,0,0,109,3.9,0,0,0,1,0,0,0,0,1,24,51,-0.3377904728128221,-0.3502379062227287,0.012447433409906616,10,4,3,676.0,459.0,735.5,687.3125,449.0,583.875
145,0,0,123,3.9,1,0,0,0,0,0,1,0,0,24,43,0.5673868847555881,0.5736106014605414,-0.006223716704953364,10,4,3,150.0,161.0,780.0,696.625,482.5,574.5625
145,0,0,339,3.9,0,0,1,0,0,0,1,0,0,24,47,-0.4223085456660884,-0.4285322623710417,0.006223716704953308,10,4,3,257.0,364.0,823.75,710.9375,489.25,564.4375
145,0,0,96,3.9,0,0,0,1,0,0,0,1,0,24,10,1.4548266497148816,1.4672740831247881,-0.012447433409906505,10,4,3,40.0,95.0,769.75,710.0625,263.25,411.5
145,0,0,80,3.9,0,1,0,0,1,0,0,0,0,24,6,1.4250150466981546,1.4250150466981546,0.0,10,4,3,108.0,15.0,722.5,713.375,395.25,566.3125
145,0,0,53,3.9,0,1,0,0,1,0,0,0,0,24,1,1.4250150466981546,1.4187913299932013,0.006223716704953253,10,4,3,68.0,28.0,1043.0,813.0,1096.75,461.5625
145,0,0,26,3.9,1,0,0,0,0,0,1,0,0,24,20,-0.2049763583291185,-0.21742379173902512,0.012447433409906616,10,4,3,109.0,13.0,1424.25,913.3125,297.5,260.5
145,0,0,122,3.9,0,0,0,1,0,0,0,0,1,24,27,-0.2049763583291185,-0.2049763583291185,0.0,10,4,3,177.0,123.0,1343.25,876.9375,601.25,0.0
145,1,0,28,3.9,0,0,0,1,0,0,0,1,0,24,11,-0.10857098656939158,-0.694160491338449,0.5855895047690575,10,4,3,14.0,13.0,1292.5,867.625,24.75,31.375
145,0,0,14,3.9,0,1,0,0,0,0,0,0,1,24,12,0.36212870782622764,0.37457614123613425,-0.012447433409906616,10,4,3,42.0,42.0,887.25,865.0,411.75,0.0
145,0,1,42,3.9,1,0,0,0,0,0,1,0,0,24,14,0.7726450616849482,0.5194642661274472,0.25318079555750095,10,4,3,14.0,69.0,468.75,853.875,189.0,0.0
145,0,0,149,3.9,0,0,1,0,0,0,0,0,1,24,44,-0.16894103860743867,-0.16271732190248536,-0.006223716704953308,10,4,3,433.0,134.0,523.0,835.25,367.75,439.6875
145,0,0,324,3.9,1,0,0,0,0,0,1,0,0,24,49,-0.1446063062910714,-0.15705373970097805,0.012447433409906644,10,4,3,231.0,338.0,594.25,836.1875,185.75,185.0
145,0,0,163,3.9,0,0,0,1,0,0,1,0,0,24,45,-0.15064331149487595,-0.15686702819982926,0.006223716704953308,10,4,3,485.0,82.0,513.0,805.8125,100.75,270.875
145,0,0,15,3.9,0,0,0,1,0,0,0,1,0,24,3,0.5736106014605414,0.5736106014605414,0.0,10,4,3,27.0,15.0,500.0,804.1875,550.0,697.3125
145,0,0,28,3.9,0,1,0,0,0,0,0,0,1,24,4,0.5673868847555881,0.5673868847555881,0.0,10,4,3,14.0,53.0,462.5,774.625,327.75,317.75
145,0,0,27,3.9,0,0,0,1,0,0,1,0,0,24,2,0.8088670929077765,0.8150908096127297,-0.006223716704953253,10,4,3,13.0,15.0,459.0,767.0625,367.5,299.8125
145,0,0,123,3.9,0,0,0,1,0,0,0,0,1,24,30,1.21371986456499,1.21371986456499,0.0,10,4,3,134.0,41.0,543.75,746.75,88.5,249.125
145,0,0,121,3.9,0,0,0,1,0,0,0,1,0,24,35,1.2074961478600368,1.21371986456499,-0.006223716704953253,10,4,3,365.0,107.0,553.75,736.6875,665.25,466.875
145,0,0,135,3.9,0,1,0,0,0,1,0,0,0,24,36,1.2074961478600368,1.21371986456499,-0.006223716704953253,10,4,3,96.0,135.0,618.25,736.75,162.75,236.6875
145,0,0,14,3.9,0,1,0,0,1,0,0,0,0,24,22,2.3181183938589554,2.3181183938589554,0.0,10,4,3,68.0,53.0,540.25,721.5,324.5,282.375
145,0,0,27,3.9,0,1,0,0,1,0,0,0,0,24,16,2.324342110563909,2.330565827268862,-0.006223716704953031,10,4,3,67.0,67.0,506.75,612.6875,554.75,393.375
145,0,0,94,3.9,1,0,0,0,0,0,1,0,0,24,24,-0.5734203872623547,-0.9899737463248801,0.41655335906252544,10,4,3,82.0,54.0,483.0,501.375,155.5,165.375
145,0,0,40,3.9,1,0,0,0,0,0,1,0,0,24,29,-0.21742379173902512,-0.21120007503407182,-0.006223716704953308,10,4,3,15.0,68.0,429.25,508.25,149.25,152.8125
145,0,0,108,3.9,1,0,0,0,0,0,1,0,0,24,28,-0.21742379173902512,-0.2049763583291185,-0.012447433409906616,10,4,3,136.0,54.0,459.75,513.3125,159.5,162.0625
145,0,0,28,3.9,0,1,0,0,0,0,0,0,1,24,13,0.6277569367936352,0.6277569367936352,0.0,10,4,3,14.0,13.0,493.5,514.25,58.0,54.5625
145,0,0,28,3.9,1,0,0,0,0,0,1,0,0,24,17,0.8030167992051204,0.8030167992051204,0.0,10,4,3,14.0,14.0,476.75,503.375,439.0,503.875
145,0,0,393,3.9,1,0,0,0,0,0,1,0,0,24,41,-0.1991260646264624,-0.8331983225271061,0.6340722579006437,10,4,3,175.0,404.0,483.25,498.3125,162.25,140.5625
145,0,0,311,3.9,0,1,0,0,0,1,0,0,0,24,39,-0.2053497813314157,-0.6639754653194255,0.45862568398800985,10,4,3,95.0,365.0,480.25,484.8125,135.5,139.8125
145,0,0,107,3.9,1,0,0,0,0,0,1,0,0,24,40,-0.39231023114821345,-0.38608651444326014,-0.006223716704953308,10,4,3,474.0,81.0,459.75,500.9375,179.5,152.4375
145,0,0,676,2.7,0,0,0,1,0,0,1,0,0,31,50,-1.219566655570608,-1.2133429388656545,-0.006223716704953475,10,4,3,458.0,702.0,466.75,495.0625,458.75,527.5
145,0,1,163,2.7,1,0,0,0,0,0,1,0,0,31,48,-1.2676759856998971,-1.2071192221607012,-0.060556763539195924,10,4,3,258.0,823.0,446.25,494.25,139.0,153.3125
145,0,0,242,2.7,1,0,0,0,0,0,1,0,0,31,37,-1.2193799440694595,-1.2193799440694595,0.0,10,4,3,350.0,269.0,426.0,476.5625,129.0,149.9375
145,0,0,53,2.7,0,0,0,1,0,0,0,0,1,31,8,-0.38608651444326014,-0.39853394785316676,0.012447433409906616,10,4,3,15.0,41.0,432.75,473.1875,543.75,490.4375
145,0,0,27,2.7,0,0,1,0,0,0,1,0,0,31,23,-1.1833446243477797,-1.170897190937873,-0.012447433409906727,10,4,3,67.0,108.0,587.5,503.5,135.5,147.3125
145,0,0,53,2.7,1,0,0,0,0,0,0,0,1,31,18,-1.170897190937873,-1.1833446243477797,0.012447433409906727,10,4,3,190.0,94.0,696.0,513.6875,388.75,462.75
145,0,0,285,2.7,1,0,0,0,0,0,1,0,0,31,38,-1.001861045231341,-1.0080847619362943,0.006223716704953253,10,4,3,216.0,377.0,584.25,487.5625,141.75,143.8125
145,0,0,231,2.7,0,0,0,1,0,0,0,0,1,31,42,-1.0022344682336382,-1.0022344682336382,0.0,10,4,3,283.0,447.0,0.0,0.0,806.0,568.625
145,0,0,553,2.7,0,0,0,1,0,0,0,0,1,31,46,-0.7303825225612773,-0.724158805856324,-0.006223716704953364,10,4,3,486.0,499.0,0.0,0.0,108.0,138.6875
145,0,0,108,2.7,0,0,0,1,0,0,0,0,1,31,31,0.18724226841703934,0.181018551712086,0.006223716704953336,10,4,3,148.0,107.0,0.0,0.0,478.75,565.9375
145,0,0,202,2.7,1,0,0,0,0,0,1,0,0,31,32,0.16328095910296928,0.16328095910296928,0.0,10,4,3,188.0,284.0,421.5,0.0,317.25,299.75
145,0,0,216,2.7,0,0,1,0,0,0,1,0,0,31,34,0.19950299032579752,0.1932792736208442,0.006223716704953308,10,4,3,176.0,204.0,448.75,0.0,145.75,138.75
145,0,0,161,2.7,0,0,0,1,0,0,0,0,1,31,51,-0.3440141895177754,-0.6456777382068628,0.3016635486890874,10,4,3,324.0,568.0,492.75,0.0,523.25,592.125
145,0,0,258,2.7,1,0,0,0,0,0,1,0,0,31,43,0.700574422241589,0.700574422241589,0.0,10,4,3,311.0,297.0,665.5,0.0,97.75,127.75
145,0,0,419,2.7,0,0,1,0,0,0,1,0,0,31,47,-0.39212351964706466,-0.39834723635201796,0.006223716704953308,10,4,3,231.0,296.0,730.0,0.0,422.25,570.1875
145,0,0,27,2.7,0,0,0,1,0,0,0,1,0,31,10,1.7810116422214846,1.7810116422214846,0.0,10,4,3,0.0,40.0,810.75,0.0,0.0,0.0
145,0,0,42,2.7,0,0,0,1,0,0,0,0,1,31,27,-0.21742379173902512,-0.2049763583291185,-0.012447433409906616,10,4,3,80.0,26.0,851.25,0.0,388.0,576.125
145,1,0,27,2.7,0,0,0,1,0,0,0,1,0,31,11,-0.10234726986443828,-0.6881234861346444,0.585776216270206,10,4,3,28.0,14.0,696.0,0.0,172.25,145.625
145,0,0,53,2.7,0,1,0,0,0,0,0,0,1,31,12,0.3987241620513531,0.3987241620513531,0.0,10,4,3,55.0,42.0,668.75,0.0,61.5,0.0
145,0,0,42,2.7,1,0,0,0,0,0,1,0,0,31,14,0.8150908096127297,0.8213145263176831,-0.006223716704953364,10,4,3,95.0,14.0,591.75,0.0,418.5,315.0
145,0,0,365,2.7,0,0,1,0,0,0,0,0,1,31,44,0.1572439538991644,0.15102023719421107,0.006223716704953336,10,4,3,473.0,405.0,540.5,0.0,105.75,190.125
145,0,0,311,2.7,1,0,0,0,0,0,1,0,0,31,49,-0.21723708023787636,-0.22346079694282966,0.006223716704953308,10,4,3,189.0,324.0,486.5,0.0,483.5,496.1875
145,0,0,82,2.7,0,0,0,1,0,0,1,0,0,31,45,-0.05423793973514903,-0.048014223030195716,-0.006223716704953315,10,4,3,1337.0,94.0,445.75,566.5,797.25,537.5625
145,0,0,26,2.7,0,0,0,1,0,0,0,1,0,31,3,0.5798343181654947,0.5798343181654947,0.0,10,4,3,15.0,28.0,449.0,575.0625,37.5,50.0
145,0,0,14,2.7,0,0,0,1,0,0,0,0,1,31,26,-0.09668368766293095,-0.09045997095797763,-0.006223716704953322,10,4,3,108.0,136.0,685.75,642.5625,587.25,564.6875
145,0,0,136,2.7,0,1,0,0,0,1,0,0,0,31,25,-0.9897870348237315,-1.1471225931249514,0.1573355583012198,10,4,3,285.0,96.0,729.0,644.25,418.5,552.125
145,0,0,94,2.7,0,0,0,1,0,0,0,0,1,31,9,-0.9899737463248801,-0.9837500296199269,-0.006223716704953253,10,4,3,13.0,54.0,810.0,663.625,77.5,59.375
145,0,0,55,2.7,0,1,0,0,0,1,0,0,0,31,7,-0.9837500296199269,-0.9961974630298335,0.012447433409906616,10,4,3,14.0,80.0,846.75,674.5625,438.75,368.1875
145,0,0,53,2.7,0,0,0,1,0,0,1,0,0,31,5,-0.9837500296199269,-0.9961974630298335,0.012447433409906616,10,4,3,14.0,122.0,630.75,677.0625,34.5,36.625
145,0,0,40,2.7,0,0,0,1,0,0,0,0,1,31,30,1.304088231120912,1.2978645144159588,0.006223716704953253,10,4,3,95.0,149.0,621.25,633.1875,368.5,370.875
145,0,0,107,2.7,0,0,0,1,0,0,0,1,0,31,35,1.2920142207133023,1.2982379374182555,-0.006223716704953253,10,4,3,379.0,176.0,891.5,704.0,159.0,178.4375
145,0,0,42,2.7,0,1,0,0,0,1,0,0,0,31,36,1.304088231120912,1.3103119478258654,-0.006223716704953253,10,4,3,716.0,148.0,996.25,720.9375,388.5,568.25
145,0,0,13,2.7,0,1,0,0,1,0,0,0,0,31,22,2.324342110563909,2.3181183938589554,0.006223716704953475,10,4,3,28.0,149.0,1043.0,725.0,44.75,41.125
145,0,1,351,2.7,1,0,0,0,0,0,1,0,0,31,24,-0.694160491338449,-1.1891949180504358,0.4950344267119867,10,4,3,82.0,230.0,998.75,708.875,328.0,288.9375
145,0,0,96,2.7,1,0,0,0,0,0,1,0,0,31,29,-0.21742379173902512,-0.21120007503407182,-0.006223716704953308,10,4,3,82.0,27.0,864.0,752.8125,247.0,179.25
145,0,1,40,2.7,1,0,0,0,0,0,1,0,0,31,28,-0.21742379173902512,-0.2049763583291185,-0.012447433409906616,10,4,3,28.0,41.0,877.5,792.375,155.25,131.0
145,0,0,26,2.7,0,1,0,0,0,0,0,0,1,31,13,0.21761400593721147,0.20516657252730486,0.012447433409906616,10,4,3,13.0,15.0,857.25,804.1875,242.75,275.1875
145,0,0,81,2.7,1,0,0,0,0,0,1,0,0,31,17,0.8213145263176831,0.8213145263176831,0.0,10,4,3,41.0,55.0,874.25,805.8125,0.0,0.0
145,0,0,15,2.7,0,1,0,0,0,1,0,0,0,31,15,0.8213145263176831,0.8213145263176831,0.0,10,4,3,53.0,28.0,637.75,800.8125,0.0,0.0
145,0,0,217,2.7,1,0,0,0,0,0,1,0,0,31,41,-0.10272069286673548,-0.6154927121878392,0.5127720193211037,10,4,3,176.0,256.0,466.0,796.625,135.25,165.5
145,0,0,365,2.7,0,1,0,0,0,1,0,0,0,31,39,-0.09027325945682885,-0.6700124705232302,0.5797392110664014,10,4,3,257.0,365.0,405.5,734.125,0.0,0.0
145,0,0,176,2.7,1,0,0,0,0,0,1,0,0,31,40,-0.39231023114821345,-0.39853394785316676,0.006223716704953308,10,4,3,931.0,231.0,405.75,725.0,128.25,167.3125
145,0,0,431,3.2,0,0,0,1,0,0,1,0,0,34,50,-1.2071192221607012,-1.2133429388656545,0.006223716704953253,10,4,3,717.0,608.0,423.0,704.0625,284.0,0.0
145,0,0,204,3.2,1,0,0,0,0,0,1,0,0,34,48,-1.2133429388656545,-1.219566655570608,0.006223716704953475,10,4,3,473.0,459.0,456.75,699.125,473.0,0.0
145,0,0,189,3.2,1,0,0,0,0,0,1,0,0,34,37,-1.2133429388656545,-1.219566655570608,0.006223716704953475,10,4,3,391.0,188.0,433.5,684.8125,114.75,0.0
145,0,0,53,3.2,0,0,0,1,0,0,0,0,1,34,8,-0.39853394785316676,-0.39853394785316676,0.0,10,4,3,14.0,40.0,416.25,673.75,81.75,66.4375
145,0,0,82,3.2,0,0,1,0,0,0,1,0,0,34,23,-1.1952319232542403,-1.1952319232542403,0.0,10,4,3,68.0,26.0,689.25,653.5,195.25,166.375
145,0,0,42,3.2,1,0,0,0,0,0,0,0,1,34,18,-1.1771209076428264,-1.1833446243477797,0.006223716704953253,10,4,3,69.0,55.0,689.0,622.3125,324.25,401.6875
145,0,0,229,3.2,1,0,0,0,0,0,1,0,0,34,38,-1.0143084786412475,-1.0143084786412475,0.0,10,4,3,190.0,256.0,718.75,603.75,104.75,129.125
145,0,0,270,3.2,0,0,0,1,0,0,0,0,1,34,42,-1.0203454838450523,-1.0203454838450523,0.0,10,4,3,420.0,405.0,705.25,600.375,77.75,118.125
145,0,0,485,3.2,0,0,0,1,0,0,0,0,1,34,46,-0.7184952236548166,-0.7122715069498632,-0.006223716704953364,10,4,3,554.0,568.0,408.25,539.5625,84.25,113.0
145,0,0,80,3.2,0,0,0,1,0,0,0,0,1,34,31,0.22365101114101638,0.21742729443606304,0.006223716704953336,10,4,3,80.0,67.0,354.0,491.4375,54.75,267.4375
145,0,0,67,3.2,1,0,0,0,0,0,1,0,0,34,32,0.09668719035996887,0.10291090706492219,-0.006223716704953322,10,4,3,55.0,258.0,361.0,479.6875,61.25,267.3125
145,0,0,242,3.2,0,0,1,0,0,0,1,0,0,34,34,0.15102023719421107,0.15102023719421107,0.0,10,4,3,107.0,135.0,405.25,483.125,169.0,288.9375
145,0,0,242,3.2,0,0,0,1,0,0,0,0,1,34,51,-0.3502379062227287,-0.3377904728128221,-0.012447433409906616,10,4,3,337.0,420.0,429.25,487.4375,178.5,267.6875
145,0,0,271,3.2,1,0,0,0,0,0,1,0,0,34,43,0.700574422241589,0.6881269888316822,0.012447433409906727,10,4,3,189.0,243.0,375.5,468.8125,206.25,128.25
145,0,0,310,3.2,0,0,1,0,0,0,1,0,0,34,47,-0.4224952571672368,-0.5973816965764251,0.17488643940918835,10,4,3,405.0,350.0,405.75,479.75,243.25,150.25
145,0,0,26,3.2,0,0,0,1,0,0,0,1,0,34,10,1.7810116422214846,1.7747879255165313,0.006223716704953253,10,4,3,53.0,54.0,912.0,609.6875,206.25,272.0
145,0,0,41,3.2,1,0,0,0,0,0,1,0,0,34,20,-0.2049763583291185,-0.21120007503407182,0.006223716704953308,10,4,3,13.0,55.0,1390.75,729.375,107.75,124.0
145,0,0,15,3.2,0,1,0,0,0,0,0,0,1,34,33,-0.21742379173902512,-0.21120007503407182,-0.006223716704953308,10,4,3,215.0,68.0,1849.5,817.0,77.5,140.6875
145,0,0,14,3.2,0,0,0,1,0,0,0,0,1,34,27,-0.21742379173902512,-0.21120007503407182,-0.006223716704953308,10,4,3,69.0,26.0,2177.0,915.625,463.25,354.125
145,1,0,26,3.2,0,0,0,1,0,0,0,1,0,34,11,-0.1147947032743449,-0.6881234861346444,0.5733287828602994,10,4,3,14.0,67.0,1687.25,927.4375,37.5,81.25
145,0,0,40,3.2,0,1,0,0,0,0,0,0,1,34,12,0.38627672864144647,0.38627672864144647,0.0,10,4,3,27.0,67.0,1282.75,877.75,490.0,328.5625
145,0,1,40,3.2,1,0,0,0,0,0,1,0,0,34,14,0.9662026512089964,0.8213145263176831,0.1448881248913133,10,4,3,95.0,28.0,914.75,873.4375,284.25,342.8125
145,0,0,190,3.2,0,0,1,0,0,0,0,0,1,34,44,0.15102023719421107,0.15102023719421107,0.0,10,4,3,460.0,230.0,547.25,872.75,185.75,177.375
145,0,0,108,3.2,1,0,0,0,0,0,1,0,0,34,49,-0.21101336353292302,-0.21723708023787636,0.006223716704953336,10,4,3,136.0,68.0,463.0,866.875,186.0,175.75
145,0,0,121,3.2,0,0,0,1,0,0,1,0,0,34,45,-0.048014223030195716,-0.060461656440102346,0.01244743340990663,10,4,3,81.0,161.0,459.25,890.5,111.5,174.125
145,0,0,14,3.2,0,0,0,1,0,0,0,1,0,34,3,0.5798343181654947,0.5798343181654947,0.0,10,4,3,14.0,15.0,540.75,920.125,270.5,326.6875
145,0,0,42,3.2,0,1,0,0,0,0,0,0,1,34,4,0.5798343181654947,0.5798343181654947,0.0,10,4,3,28.0,15.0,628.5,939.625,399.0,370.6875
145,0,0,150,3.2,1,0,0,0,0,0,1,0,0,34,21,-0.7845288578943712,-1.0503437983629271,0.2658149404685559,10,4,3,94.0,81.0,824.0,971.5625,1248.5,504.1875
145,0,0,378,3.2,0,0,0,1,0,0,0,0,1,34,26,-0.6577517486144722,-1.0746785306792948,0.4169267820648226,10,4,3,190.0,216.0,733.25,966.5,145.0,157.9375
145,0,0,175,3.2,0,1,0,0,0,1,0,0,0,34,25,-0.9897870348237315,-1.225416949273264,0.23562991444953252,10,4,3,162.0,217.0,918.75,1055.9375,34.25,68.5625
145,0,0,81,3.2,0,0,0,1,0,0,0,0,1,34,9,-0.9961974630298335,-0.9899737463248801,-0.006223716704953364,10,4,3,69.0,82.0,1046.5,1099.8125,33.75,37.4375
145,0,0,55,3.2,0,0,0,1,0,0,1,0,0,34,5,-0.9837500296199269,-0.9961974630298335,0.012447433409906616,10,4,3,69.0,81.0,904.75,969.75,20.25,22.6875
145,0,0,41,3.2,0,0,0,1,0,0,0,0,1,34,30,1.3103119478258654,1.2978645144159588,0.012447433409906505,10,4,3,109.0,109.0,921.25,849.125,331.25,451.6875
145,0,0,108,3.2,0,0,0,1,0,0,0,1,0,34,35,1.304088231120912,1.3103119478258654,-0.006223716704953253,10,4,3,432.0,82.0,846.75,805.25,378.5,143.8125
145,0,0,123,3.2,0,1,0,0,0,1,0,0,0,34,36,1.2978645144159588,1.2978645144159588,0.0,10,4,3,703.0,231.0,607.25,707.375,232.25,435.375
145,0,0,13,3.2,0,1,0,0,1,0,0,0,0,34,22,2.330565827268862,2.330565827268862,0.0,10,4,3,26.0,257.0,574.0,691.4375,111.5,158.0625
145,0,0,14,3.2,0,1,0,0,1,0,0,0,0,34,19,2.330565827268862,2.324342110563909,0.006223716704953031,10,4,3,216.0,297.0,577.5,672.8125,253.25,117.3125
145,0,0,216,3.2,1,0,0,0,0,0,1,0,0,34,24,-0.7003842080434024,-1.195418634755389,0.4950344267119866,10,4,3,80.0,162.0,358.5,666.1875,60.75,108.875
145,0,0,121,3.2,1,0,0,0,0,0,1,0,0,34,29,-0.21742379173902512,-0.21120007503407182,-0.006223716704953308,10,4,3,80.0,67.0,335.0,654.3125,398.0,521.9375
145,0,0,67,3.2,1,0,0,0,0,0,1,0,0,34,28,-0.2049763583291185,-0.2049763583291185,0.0,10,4,3,80.0,68.0,389.0,672.9375,337.5,527.0625
145,0,0,53,3.2,0,1,0,0,0,0,0,0,1,34,13,0.21139028923225817,0.21761400593721147,-0.006223716704953308,10,4,3,15.0,40.0,422.75,663.6875,135.25,120.3125
145,0,0,80,3.2,1,0,0,0,0,0,1,0,0,34,17,0.8088670929077765,0.8150908096127297,-0.006223716704953253,10,4,3,40.0,40.0,412.5,634.125,355.5,232.5625
145,0,0,80,3.2,0,1,0,0,0,1,0,0,0,34,15,0.8213145263176831,0.8150908096127297,0.006223716704953364,10,4,3,28.0,41.0,480.25,617.25,74.0,118.125
145,0,0,391,3.2,1,0,0,0,0,0,1,0,0,34,41,-0.10857098656939158,-0.694160491338449,0.5855895047690575,10,4,3,163.0,377.0,493.25,590.25,182.25,121.5
145,0,0,204,3.2,0,1,0,0,0,1,0,0,0,34,39,-0.09649697616178217,-0.694160491338449,0.5976635151766668,10,4,3,96.0,270.0,544.0,616.375,260.25,136.75
145,0,0,69,3.2,1,0,0,0,0,0,1,0,0,34,40,-0.39231023114821345,-0.39231023114821345,0.0,10,4,3,501.0,81.0,702.25,580.0,253.5,135.0625
145,0,0,622,3.9,0,0,0,1,0,0,1,0,0,46,50,-1.2071192221607012,-1.2133429388656545,0.006223716704953253,10,4,3,649.0,635.0,722.5,536.25,67.75,196.125
145,0,0,121,3.9,1,0,0,0,0,0,1,0,0,46,48,-1.2193799440694595,-1.2193799440694595,0.0,10,4,3,405.0,419.0,696.0,538.0625,141.75,114.625
145,0,0,148,3.9,1,0,0,0,0,0,1,0,0,46,37,-1.2256036607744127,-1.2193799440694595,-0.006223716704953253,10,4,3,459.0,122.0,655.25,549.875,61.0,113.875
145,0,0,54,3.9,0,0,0,1,0,0,0,0,1,46,8,-0.39853394785316676,-0.39231023114821345,-0.006223716704953308,10,4,3,80.0,80.0,581.25,513.625,121.75,84.4375
145,0,0,123,3.9,0,0,1,0,0,0,1,0,0,46,23,-1.195418634755389,-1.1829712013454825,-0.012447433409906505,10,4,3,81.0,53.0,561.0,524.6875,57.75,112.375
145,0,0,215,3.9,1,0,0,0,0,0,1,0,0,46,38,-1.0080847619362943,-1.0143084786412475,0.006223716704953253,10,4,3,366.0,297.0,537.0,528.8125,64.5,114.8125
145,0,0,350,3.9,0,0,0,1,0,0,0,0,1,46,42,-1.0201587723439036,-1.0201587723439036,0.0,10,4,3,365.0,527.0,510.25,533.0625,68.25,109.875
145,0,0,472,3.9,0,0,0,1,0,0,0,0,1,46,46,-0.7245322288586212,-0.7183085121536679,-0.006223716704953364,10,4,3,662.0,595.0,456.5,538.125,108.5,124.3125
145,0,0,81,3.9,0,0,0,1,0,0,0,0,1,46,31,0.13894622678660165,0.14516994349155496,-0.006223716704953308,10,4,3,81.0,67.0,425.5,547.3125,121.25,197.6875
145,0,0,149,3.9,1,0,0,0,0,0,1,0,0,46,32,0.21120357773110973,0.21120357773110973,0.0,10,4,3,109.0,40.0,432.5,539.6875,541.25,477.1875
145,0,0,122,3.9,0,0,1,0,0,0,1,0,0,46,34,0.22365101114101638,0.22365101114101638,0.0,10,4,3,53.0,109.0,800.0,627.375,179.25,159.625
